,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
47,Lindsay W.,0,4,This place is CASH ONLY. Which is weird but okay...and Not the new York style I thought it would be. Also fine. I was with a group of 3 and arrived for an early lunch around 1130AM. We were sat upstairs - through the main dining area and kitchen and then up the stairs. The water is served in plastic cups for some reason. We ordered the white pizza and added garlic spinach. This pizza is delicious! Took about 15 mins or so to come out. We also enjoyed Pinot grigio wine with our lunch. What's not to love?,4/7/2019,163,31,543,S_-R3oSGL7znvNa3q4utfA
48,Shannon B.,0,3,"Popped in because we had a 10% off coupon.  Very touristy.  Claims to be America's first pizzeria which is why it gets a lot of attention.   To be noted... You can't buy single slices here and i think most importantly,  THEY ONLY TAKE CASH, which no one told us. We discovered this after sitting and reading it in the menu.  That's kind of a big deal and no one even said anything.  Anyway,  we ordered a small margarita pizza. Part of the crust was burnt, which i guess is what you get with a coal oven, and toppings were rather skimpy.  Pizza was good but nothing to write home about. Maybe something with more flavorful toppings might be better.  Before we even finished the pizza,  a staff member rushed out and asked us to take the remaining slice off so he could use the pan for additional pizza.  Kind of a turn off but shows how busy they are.",7/19/2019,91,19,46,HJucAgqIRpXyRxnjxriNUA
49,Sarah R.,1,5,"First off, we were promptly seated..and it was busy! The server, timo, was patient with us as we wanted to split a pizza..he explained everything and wasn't frustrated that we didn't want a normal pizza. He even made me a white sangria..I saw there was a red sangria..but wanted a white one..and it was no problem! I cannot wait to come back. The seats were comfy, lots of great classic pics of the owner l",5/23/2019,432,155,566,EikwFcVH0_7pKP6_Sb6j-Q
50,Adam Z.,1,3,"I stopped here on Scott's Pizza Bus tour ( which is amazing). Being the first stop I may be a little bit harsher. The pizza here is good, but to me it is not the traditional New York slice style which I love. The  crust is amazing though thanks to the coal fired oven. The tomato sauce is simple and refreshing. Like I said, some people my like this styleOf pizza but it is not my style. I would still recommend it to anyone who wants to ty a slice from the 1st pizza place in the US.",11/25/2018,51,104,36,GBMokfV8KCOvmGRGYzeRRw
51,Trystan C.,1,3,"FOOD: 7/10SERVICE: 8.5/10AMBIANCE: 7.5/10RECOMMENDATION: mehNot sure if it was cause we waited a bit to eat the pizza or not but the pizza was really soggy. We also ate the pizza in the car cause there was a long wait to sit. Since the service was pretty good here, we might come back again to try the clam pie that i see everyone ordering. Maybe this time the crust will be better. Stay tuned people.",12/19/2018,309,124,188,DuWt6XAp7YMHmNtxzH5a4w
52,Jade G.,1,5,"My first time trying New York pizza and my best friend took me here. Not only is this spot historical, but the pizza lives up to what New York pizza is known for. Thin crust, tart and sweet tomato sauce, topped with just the right amount of cheese had me finishing one whole pizza all by myself.",3/4/2019,163,165,367,S69RWrr6E8bHBbHeqEbciA
53,Jade M.,1,4,"I knew that I wanted to try the ""first pizzeria in America"" and I'm glad that I did. My boyfriend and I came here for lunch on a weekday and we waited about 10 minutes to be seated. We shared a large margherita pizza and added pepperoni and meatball. The pizza came out quickly and had a nice crispy crust. It is obvious that they use quality mozzarella cheese and tomato sauce, and the meatballs and pepperoni had great flavor. This pizza was definitely some of the best I've ever tried, however, this pizza is quite pricey. For a large pizza and two sodas we paid almost $50. If you have the money to spend check this place out for some delicious pizza!",3/23/2019,229,791,2457,KQ9TbTOBwC5PTX0HXq1Tng
54,Syyu C.,1,2,"Lombardi's is known to be one of the oldest pizza places in NYC but certainly not one of the best. Pizza here is average at best. I have tried their margarita pizza, clam pizza, and regular sausage pizza - they were thin crust pizzas and thought the price for these pies were kind of pricey for being just okay. Crust is hard with a burnt, charcoal flavor as its the coal oven style pizza. I personally prefer classic NY pizzaLombardi's was good to tick that off my NYC list but wouldn't go back, there are much better places close by.",10/8/2018,573,278,1485,wfxveVmIzP7Cz2C36vWsOQ
55,Joseph J M.,1,5,+the first pizza place in the United States+coal fired+real mozzarella +perfect thin charred crust -more touristy that other places Cash only,10/19/2018,76,149,32,JC4GS8ekuSdqUdKZ17Z91g
56,Uma P.,1,4,"Whaatttt! Went there in December/January kinda on a whim and so glad I did! Busy but definitely fast and good service. Expensive for pizza but good pizza. Made our own. Tons of stuff on it and the pizza is bigger than it looks. It's in little Italy, take the train or Uber it. Fun places nearby and tons of things to do around there (mostly food related ) if you want some good pizza in little Italy go here!!",2/18/2019,51,359,1120,3oD5T9RVrDuSlrNaZyIgVQ
57,Kate L.,0,1,Terrible customer service experience. I brought friends here that were visiting.  We ordered 3 items - no customizing or changes.  They brought our order to the table next to us.  Once they realized the error they had to remake the order. We waited and told them we were in a rush because my friends needed to catch a plane. They brought the remade order and 2 of the items were wrong. Again we wait. Finally we got the right items. Breadsticks were warm and hardly cooked. Salad had way too much dressing. Friends said the pizza was good but after all the screwups they didn't even give us any discount on the bill.,7/10/2019,50,92,23,gKhV2hp9wQe_2BMk0VBjeQ
58,YaoEun L.,1,5,"Visited Lombardi in the summer. We came to New York to try a clam pizza and we were going to try it at Lombardi's. Lombardi's was easy to get to from the subway and we got there around dinner time. The place was packed and we waited a couple of minutes for a table. We ordered the clam pizza and we were not disappointed! The pizza was covered with clams, which we were not expecting. We figured there would be a couple of clams and that would be it. That was not the case. The taste is a much simpler taste. If you're looking for a pizza with bold flavors; this may not be it for you. We had an amazing server! I did not catch his name, but he was cheery, personable, funny, and a FABULOUS singer. The whole time he was singing old Sinatra songs, humming, or even showtunes. He made the experience so much more grand and enjoyable.",11/14/2018,28,170,324,4go9PlHVQcrgsp6gPZpSdg
59,Allen G.,0,1,"Way over priced pizza which is sold only as a whole, probably because one slice and you'd walk away from bland boring pizza.Tourist trap now just to say you've eaten at the first pizzeria in America. Which, by the way, carries the same name but is not in the same location as the first pizzeria. First one closed and reopened years later a block away.",5/11/2019,6,85,59,KGG2jemGDyikAPpAo32j6g
60,Jasmine S.,1,5,"Taking a train across the country and landing in both Chicago and New York sparked the conversation with a lot of locals about the city with the best. NY Pizza vs Chicago Pizza. In Chicago we went to Lou Malanti's pizzeria to try the famously known deep dish pizza (first time ever trying deep dish pizza). In NY we decided to hit up Lombardi's Pizza, a well known NY pizzeria which was not too far from our hotel. Lombardi's reminded me a lot of the pizza they serve in Italy. Thin crust and pizza, not too many toppings but still delicious. We ordered a half and half pizza for 3 people and I really enjoyed the pizza here. It was pretty crowded and we were still seated pretty quickly, even better our pizza also came out quickly! Overall my experience here at Lombardi's Pizza was great! It gave me that reminiscent Italian Pizza feeling that I stuffed my face in so much last summer. I think Chicago's deep dish pizza takes the win for me but needless to say NY Pizza is still GREAT!",8/21/2018,34,146,164,bMDpTpw8E4XkWCUg1U--xA
