,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
946,Harlan D.,0.0,5,"I've been coming here for over 20 years, the pizza is damn good but its hard to justify paying $5 for a regular slice. $30 for a pie is a bit easier to stomach,  especially if you're splitting it with 1-3 people, just don't just order one pie because it'll take a while to get seconds (which you'll inevitably want)The pizza here is worth the hype, however it's still not in my top 3 mostly due to its popularity and price...but I'm not going into that now.What I will say is that if you and a group of 20+ people are looking to do a tasting of their pies for a few hours, 40ish/person is totally worth it..in fact I'd call it a steal.My years of coming here all I ever had was a regular slice, which is amazing- but as of today I've discovered it's not my favorite.  My favorite is their white pie with giant roasted porcini mushrooms. Close second has chunks of garlic, and semi dry cherry tomatoes which pack a punch.  the sicilian is no slouch either..I even tried a marinara slice with roasted onions, roasted peppers, and, pepperoni.Dom is a master of his craft, and the staff here were awesome in accommodating me and my group of friends.",6/4/2015,195,128,1,qbktBg_kKKbaWFk6r1f2Zw
947,Bart K.,0.0,1,"This pizza is awful. As someone who has lived in NYC their entire life, I finally tried this ""legendary"" pizza place and it was a laughable experience. The pizza is bland, and a little more tasty than I imagine cardboard would be with a little bit of tomato sauce and cheese. And the icing on the cake is that it costs about double the price of pizza much better than the regular slices at Di Fara's.I could tell by just looking at the pizza that it would be disappointing but I ""HAD"" to try it, according to the reviews I've heard and read and was even worse than it looked.",11/7/2016,0,13,0,7qu-pjI_QLqv65s8kKDzGQ
948,Pam H.,0.0,1,"My friend was talking to me about this placeFor years. So I finally went knowing that the price was 8 effing dollars. I waited an hour for a damn slice then left. It was the most disgusting greasy piece of lard I have ever put my mouth on. I took one bite. Threw it in the garbage. Then I rinsed my mouth with water, and brushed my teeth until I got all the disgust out of my mouth. Atrocious pizza and very expensive. Nobody who has a normal functioning brain in there head charges this much for a slice of pizza. Worst pizza I have ever tasted. Gross!",8/7/2015,7,109,0,36V5ou8KWqGEHn2vIHOY0g
949,Dee W.,0.0,1,"Save yourself the trip. There isn't a pizza in the world worth the racket of this place. I don't mind waiting for good food but they told us to come back in an hour and 90 mins later- we haven't seen one slice be served. To make it worse, the closest bar to wait it out at is over 1/2 mile away. Additionally-the woman at the counter is awful.",10/23/2016,0,41,10,tn02Iwbk3jsZOzNW3XQIow
950,Marina K.,0.0,5,"I'd like to start by saying whoever gave this place 4 stars is a raging idiot.The little old man makes EVERY pizza that ever comes out of that oven and that is the reason for the 2 hour wait, but I'd do it again EVERY DAY. This pizza made me wanna cry, it was so delicious. Dare I say even- forget grimaldis!",6/29/2013,185,336,85,HIjhIH9bT7uQ3cptrZx2rg
951,Carlos S.,0.0,4,"After hearing about Di-Farra pizza so many times before, I knew that the next time I'll be in Brooklyn I need to try it. What I didn't expect was to see such a long line at the entrance (some clubs in Brooklyn would be proud to have that line in the entrance!).The place looks the same it it looked 20 years ago, and the taste of the pizza is exactly the same. It is a good pizza, I am not sure I can use the word amazing, like some of my friends described it, but definitely worth a try.If there weren't such a long waiting lost an hour) I would come here more.",3/15/2016,3,35,5,yfI0R5b9RipZNxILx2GFew
952,Dennis J.,1.0,3,"Another New York institution that serves good food, but not really worth the cost/wait. I stopped by with a few friends around 7 on a Friday evening, and we ordered two regular pies, one with cherry tomatoes and one DiFara Classic (sausages, peppers, mushrooms, onions). We ended up waiting for about 2 hours for our pizzas (we were initially told ""over an hour"", which proved to be a little light, but it is what it is) and managed to secure seating for our small group. There are only a handful of tables, so definitely not some place you want to come with more than 6 people, and 4 is even a bit tough. The pizza itself is decent--the toppings are all very fresh, but the excess olive oil that is generously applied pre- and post-oven makes it a tad soggy; our first pizza was largely unable to be held by the slice due to its soggy-ness in the middle. The ingredients are all very fresh (sauce and cheese especially), but the dough itself is fairly unremarkable and not really edible to eat on its own. I've since heard you can call ahead and order in advance, and then maybe then it's worth the trek out here to eat some pizza. However, I just don't think it's remarkable-enough pizza to otherwise schlep out here for.",11/10/2013,13,808,33,ooBKO0v4P-hLDn1Yg607Xg
953,John H.,0.0,1,The most overrated and overpriced pizza in ny. The place has been closed down for many health violations and the pizza is nothing and the place thrives on great publicity and hype. Many places in brooklyn with better pizza that don't cost  $5 a slice and you don't have to wait hours in line like at dirty doms aka di fara.,9/28/2016,1,6,0,G-m3H2Y3h_6CpMaYMFNJCw
954,Karina N.,0.0,5,Very delicious pizza ! But be ready to wait your whole pizza minimum 40-50 minutes) it worth it,3/11/2017,21,3,0,alQkEcPPbGvCUn6INmQMuQ
955,Neelam P.,1.0,5,"My hubbie and I have made it our mission to try the best slices in NY and this has been our favorite by far.  Why??- DeMarco is the only guy making the pies which means each pie is made the way he wants it to be made...this equals LOVE.- He uses 3 types of cheese.  Being a cheese lover, this is a triple plus for me!- He covers the pie with olive oil before he puts it in the oven (never seen that before)- He cuts the basil over each pie right in front of your face  - It was kind of fun to watch the old man in action making the pizzasNegatives:  - There is definitely a wait, be prepared to wait 1-1/2 hours for a pie- If you want to eat your pie there, be prepared to jump at the first seat that opens up (there's probably a total of 12 chairs)- Learn to ignore the cloud of smoke that you'll be waiting in...he burns part of the pies and I think my coat smelled like pizza after I left...but I definitely didn't mind that :o)This is really great pizza.  Tons of flavor because of the cheeses.  Everything just works great together.DROOL!",4/16/2011,119,950,1474,4ENBFSuIT-8vfRHZysQHag
956,Roberta Z.,0.0,5,"Flew in from Arizona and first stop was Di Fara Pizza. We were first on line just before they opened, and we were sitting down and having the best pizza ever within 10 minutes! It was a joy to watch Dom make the pizza and to sit and enjoy it! It was also the first time in my life that I ate 5 slices! And I'm just a little thing! Thank God I came with an empty stomach!",4/16/2017,0,1,0,j3Iy9MlluUAPJWhg-Ifnug
957,John P.,0.0,3,"Sorry to burst your bubble, pizza average but the price is way way way high. Plus the wait is outrageous an hour and a half for a pie, this is Brooklyn not Italy I ain't got all day for lunch.Keep living, keep eating",10/25/2015,0,50,5,qXEP9UJApJnMqsnaS5wRUw
958,Rikin K.,0.0,4,"Di Fara is hands down one of the best pizzerias I have ever been to period!! Dom makes every single pie himself that is ever sold at this joint, he makes them with such care and with bare hands right out of the oven. And then cuts fresh basil that is grown in his pizzeria and for that extra authentic taste adds a drip of olive oil. I would have given this place 5stars but I think that 5$ for a slice of pizza is a bit expensive and they are regular size like any other pizzeria slices. On top of that the you have to wait about 30-40mins for the slice. They're well worth the wait just the price makes this a 4star especially because of the size of the slices but in taste this is 4.5stars. Dom still has the great passion as he did 40years ago! And who wouldn't want to try a slice from this 80yr old expert. Hope you go on for many more years to come :)",1/4/2014,387,275,288,JyaXWjzIyU1anjmY2bsQ1Q
959,Julie M.,1.0,3,The pizza is good but pricey. The wait is sometimes rediculous and the hours are very strange. I wish I could say it's worth it but I don't think I can. It's worth having once.,9/28/2015,251,325,338,u-a2yVNxRFvfF9pnksDRQw
960,April C.,0.0,5,"I love Brooklyn pizza, and it's restaurants like this that remind me why! Of course while I was in Bayridge Brooklyn I had taken advantage of the Italian pizza shops! I've never eaten here before, but was definitely happy I did today. The food was amazing, staff courteous and the place was really clean. Definitely recommend!",3/7/2017,1,36,1,lWRpd8yMAhAszY0lTNJDTw
