,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
53,B H.,0,5,Great great great who doesn't love this pizza shop. Great service . You can sit there . Great ices . Just all around great,3/4/2019,0,2,0,JHKu71TH7HJshEMJyuN5ow
54,Cat D.,1,5,"Came here as part of the ""A Slice of Brooklyn"" pizza tour.  This was one of the stops we made on this tour.  The first pizza place was Grimaldi's.  If one were to ask me, ""which pizza is better?"" I couldn't compare the 2 between each other.  Spumoni is well known for their Sicilian pies (which is thick-crusted) and spumoni, while Grimaldi's is known for baking their pizzas in a coal fire brick oven -- we had their Margherita pizza (thin crusted).  So, it's apples and oranges.  I enjoyed both, but to be honest, my experience at L&B was better than my time at Grimaldi's.  At Grimaldi's the service was meh.  It's like they knew they were famous so they got cocky with it.  We saw the server only 2x there.  To take our drink order and to drop off our pizza.  At L&B's, we were sat family style and had a huge pie on each end of the table. We had their famous Sicilian Pie.  It doesn't say it anywhere on their site, but the way they make their sicilian pizzas is what sets them apart from other Sicilians anywhere else.  Their cheese is UNDERNEATH the sauce so the crust doesn't get soggy from all the sauce.  The secret to their sauce is also why their pizza is delicious.The service was great as well.  The servers were all attentive and made sure we got what we needed to enjoy everything.  They even paired our pizza with a good wine or beer.  Then at the end, if we couldn't finish it, they gave us to-go boxes!  It was excellent!After the pizza, we HAD to try their famous spumoni!  I bought a small one, but they are generous with the serving!  I couldn't finish it!  This place is an absolute must-try when you're around the way!!  You won't be disappointed!!Lastly, they do full pies only -- they take cash and credit card.",6/2/2019,173,355,2197,f3lH2sav685bMGi1lOMdRg
55,Irene L.,1,3,Food is solid. The pizza here is very different from the average. It's square slice is soft and has cheese between the bread and the sauce. The sauce is sweet and their pizza is very good. Didn't see oregano and red pepper flakes. Lines were long and the cashier there accidentally put their finger on my slice. No apologies and wouldn't give me a new one. Very disgusting. It's $3 a slice and the Spumoni ice in a cup is $3.75 for a small. It has pistachios in it and not too sweet.,7/18/2019,124,133,218,rCJd3UN1dXY4X_0KZG_YCA
56,G O.,0,2,This place is overrated. The pizza is basic and overpriced (it's pizza ). So many other spots with amazing pizza and for a reasonable price!!,9/27/2018,1,14,33,cHFuiPGx5XbMBwB4ckN8sw
57,Katie S.,0,5,"Anybody who tells you they don't like the Sicilian slice cannot be trusted. Stop being friends with them. Anyway, their Sicilian square is probably the best thing I've ever tasted in my life. I'm sad that I didn't get a pie to go to eat at home because I'm drooling for more. Also tried the rice balls which were equally as amazing. The amount of different ice cream options you have is incredible. However, I was boring and settled for a lemon ice. My friend got the Spumoni with layered hot fudge. Let me tell you...That sundae was created with nothing but love. It was legitimately a work of art. I live in Suffolk county but I'm highly considering driving back out there tonight for more since I'm now obsessed. I was lucky enough to find a parking spot upon arrival, so I'm sprinkling that luck on you as well, friend. Stop reading this and go eat.",3/31/2019,262,54,2,izw01Bv3DVh-AVinHLJwgg
58,Raven P.,1,4,"I guess you can say that I'm becoming a pizza connoisseur! I'm at this phase of my life where I'm enjoying slices of pizza by the pie, or square! Spumoni is a great slice of pizza. Crispy buttery flaky squares, I prefer the corner too.Spumoni is special because they make their pizza with a slice of cheese on the bottom and then a sauce on top. Makes it special to add the grated Parmesan cheese.I really enjoy their pizza, but I must say it's nothing to call home crying about. I brought a few slices home for my dad, and I was disappointed by his reaction... He said it was just okay. Either way. I enjoy Spumoni for a few reasons.  If you like : 1.) crunchy buttery crust 2.) saucy pizza 3.) adding toppings 4.) corners - then go here. Ask them to warm your slice too, unless it just came out. You lose the essence when it's not piping hot!Enjoy!",7/17/2019,264,60,265,7vj1B4Gpq0lIkMQ5usJ3EQ
59,Charles D.,1,4,"Haven't been there in awhile, so my wife and I jumped in the car and went to L&B.  Ordered the Sicilian (Square) Pizza.  It is their best offering in my opinion.  We always order a full pie so we can eat there and have some saved for another meal home.  We go in the early afternoon to beat the crowds.  In the summer, on a nice day you can sit and eat outside.  We choose inside most of the time.  Ordered the Sicilian Pie, looked good, but for me the sauce was not quite up to par as compared to prior visits.  It was Good/Very Good but not Excellent.  Consequently, my rating is 4 Stars and not the usual 5.  Hope it was just a bad day.  Service was Very Good.",5/19/2019,2,99,0,QMVtWLlkobaqQfwr5ZJv7g
60,Chris F.,0,3,"While the pizza is good, it didn't live up to the hype. I've definitely have had better. We sat inside and ordered meals. The pasta was excellent but the service was really slow. I'd probably go back if I was ever in the area but I wouldn't go out of my way.",7/8/2019,137,11,2,CWzGET-iUK0LCATpn6MMlg
61,Shev O.,1,5,"One of the best and our favorite pizza place in NYC. Their Sicilian pie is something special. It's so so so delicious and fresh. So sadly that's impossible to eat more than 3 slices. Also like today, even it's a winter, but the weather was so nice, so we've been sitting outside and enjoying our pie. Also they have super good salads.",2/21/2019,97,175,324,3-8UNzpnx6ZQD4imeP0AXQ
62,Barbara V.,1,5,There is no better pizza in the world! I moved out of New York over 30 years ago so whenever I go back to visit that is the first place to stop and I always have a cooler to bring pizza and Spumoni back.,6/3/2019,13,135,71,VmkJm9aK5SOSnN8NoH-SjA
63,Katie G.,1,5,"My best friend is from Brooklyn and has been talking to me about this place for YEARS. On my most recent visit we finally made our way over and I am almost disappointed we did because now I CANT STOP CRAVING IT! Ordering a fairly simple pasta at such an acclaimed Italian eatery felt a little cliche but after tasting it I can assure nothing about this dish was simple. The pasta was perfectly cooked and textured, but the star of the show was the sauce. So rich, creamy, garlicy, and cheesy. Anything you could ask for from a carbonara. Seriously, I'm making my own mouth water thinking back to those first bites.The portions were very generous, especially considering the richness of the meal, so I happily took home leftovers.And while it was a busy afternoon, the service was delightful and attentive.",9/16/2018,218,45,72,TOT9gZGBVzkBhIFO_AXV7g
64,Tiffany O.,1,4,"Review for the pizza/spumoni window onlyyyyyyyy. Maybe one day I'll come to the restaurant.Atmosphere: Came here around lunch time on a Summer Saturday. Pretty busy, parking was packed. We found parking on the street and walked about two blocks, so no biggie. There's plenty of outdoor seating,but on sunny days the umbrella tables get stolen quickly. We ended up at a non-umbrella table, but luckily it wasn't too bad out.Food: Pizza window is quick, which is fantastic! We were in line for less than 2 minutes, and we got our pizza right away. You can specify which slice you want if you're particular, but we didn't care. Ordered three slices and got one corner slice and two side slices. The pizza is DELISH. It's soft, airy, fluffy, and the tomato sauce is the perfect amount of herbs and tang. It's not too oily or cheesy too, which I enjoyed. Overall, solid slice and well worth the price. I take this over Prince Street Pizza any day.Also had to try the spumoni. A small cup is actually a relatively good amount. This was probably the best spumoni i've had. Extremely creamy while also light and had the perfect mix of pistachio and chocolate flavor.Service: Quick.If this place wasn't so far I'd frequent more often, but I'm glad I had a chance to try it finally.",9/11/2018,318,522,1414,BkZNc6o--YKBVEGY5rJhuQ
